model	sut_id	target_module	repeat	cluster_status	final_status	final_class	coverage_available	mutation_available	executable_for_coverage	runnable_test_count	line_pct_raw	branch_pct_raw	mutation_score_pct_raw	line_pct_strict0	branch_pct_strict0	mutation_score_pct_strict0	mutation_total	mutation_checked	generated_tests_sha256	source_cluster_status_json	eval_status_json	nodeid_rescue_v1_applied	nodeid_rescue_v1_old_status	nodeid_rescue_v1_pass_count	nodeid_rescue_v1_fail_count	nodeid_rescue_v1_passing_nodeids	mutation_v5_applied	mutation_v5_batch_status	mutation_v5_tool_exit_code	mutation_v5_parse_source	mutation_v5_killed	mutation_v5_survived	mutation_v5_timeout	mutation_v5_suspicious	mutation_v5_skipped	mutation_v5_not_checked	mutation_v5_no_tests	mutation_v5_total	mutation_v5_logcorrected
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	httpie.sessions	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	45.98	7.143	54.54545454545454	45.98	7.143	54.54545454545454	111	22	44f2cfb731b5eb3846dfb6a961809fc2c177683e05a8e8c9069af19994599b09	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	12	10	0	0	0	0	89	111	True
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	httpie.sessions	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	45.98	7.143	45.45454545454545	45.98	7.143	45.45454545454545	111	22	e4c6b965e0e4e7eb922aacbaa996377058438dd6f78546cbbe0dcaabd71002c6	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	10	12	0	0	0	0	89	111	True
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	httpie.sessions	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	45.98	7.143	45.45454545454545	45.98	7.143	45.45454545454545	111	22	4ef30aa7cc682b553d0812c02c10685c18f8b7f28ea5a654d9f8a79c298dafe4	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	10	12	0	0	0	0	89	111	True
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	httpie.sessions	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	45.98	7.143	45.45454545454545	45.98	7.143	45.45454545454545	111	22	a655acd741479743d60f01036d070aeab79d922f5a69b05192a26a80b3bcc300	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	10	12	0	0	0	0	89	111	True
cluster-safe-qwen3-coder-30b-official-ctx32k	httpie_2f	httpie.sessions	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	4	45.98	7.143	45.45454545454545	45.98	7.143	45.45454545454545	111	22	a655acd741479743d60f01036d070aeab79d922f5a69b05192a26a80b3bcc300	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/httpie_2f/run_0001/0010-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	10	12	0	0	0	0	89	111	True
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	matplotlib.cbook	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	31.73	11.73		31.73	11.73	0.0	1939	0	653633ca3d86eeb07ac19875e42c62002071f86c39314255d908eda45f0f6516	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	29.99	10.61		29.99	10.61	0.0	1939	0	952e4aa8ed8237aa4dfbc840bc4ac2f8c833ca789832f49991d21ff70eee9f5d	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	matplotlib.cbook	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	6	31.12	11.73		31.12	11.73	0.0	1939	0	6a550850e75ff2ca68bf66c99c500650fba69419e235a23f8fb3d90c2c708109	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	matplotlib.cbook	4	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	6	31.12	11.73		31.12	11.73	0.0	1939	0	bfcbf75508fb3670ece9bc7139d98a56767b417ddf0c9ea7d24d6a962a2c715a	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-4/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_16f	matplotlib.cbook	5	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	27.33	8.101		27.33	8.101	0.0	1939	0	dd188c0853e499483f29b2e9b2340db29317d985080fafef938898dd23c7a5b8	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_16f/run_0001/0011-5/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1939	0	1939	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	matplotlib.cbook	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	29.46	11.42		29.46	11.42	0.0	2143	0	83688861ed8c27401a13105094208b386192e2230415ae98e51f0afd32e15118	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	matplotlib.cbook	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	29.46	11.42		29.46	11.42	0.0	2143	0	80a4acd1c037000b9bda7e2047acf52cb1f40402d118e0e204f39d60858228e4	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	matplotlib.cbook	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	3	28.77	10.41		28.77	10.41	0.0	2143	0	fc025e09435c5aa6dd792f08c2241e6956ea10c19aaf8497f92bbad80ec87e80	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	matplotlib.cbook	4	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	28.97	10.66		28.97	10.66	0.0	2143	0	875343403fddf876035c540175f6a2c358defff04d3a2a95c3b9874548c0ddca	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-4/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen3-coder-30b-official-ctx32k	matplotlib_9f	matplotlib.cbook	5	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	29.27	11.42		29.27	11.42	0.0	2143	0	5a965a071300c5e020ae7059d4cf10aec15a06a1f0238cb9b9e6e78cbcdd62af	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/matplotlib_9f/run_0001/0012-5/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	2143	0	2143	False
cluster-safe-qwen3-coder-30b-official-ctx32k	thefuck_25f	thefuck.types	1	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f68c5689be362816342a18ca8f67c81a6bd04d449189289baa4d18ede2cb444f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/thefuck_25f/run_0001/0013-1/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	thefuck_25f	thefuck.types	2	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f68c5689be362816342a18ca8f67c81a6bd04d449189289baa4d18ede2cb444f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/thefuck_25f/run_0001/0013-2/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	thefuck_25f	thefuck.types	3	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			45e00cf0273e3036e9b537616ece2358e49e99a805005759f48d1195937f64d4	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/thefuck_25f/run_0001/0013-3/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	thefuck_25f	thefuck.types	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f68c5689be362816342a18ca8f67c81a6bd04d449189289baa4d18ede2cb444f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/thefuck_25f/run_0001/0013-4/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	thefuck_25f	thefuck.types	5	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			f68c5689be362816342a18ca8f67c81a6bd04d449189289baa4d18ede2cb444f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/thefuck_25f/run_0001/0013-5/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	tornado.escape	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	10	60.14	38.71	35.467980295566505	60.14	38.71	35.467980295566505	211	203	5f788094e6c1ad05f5b1cc8232c7d0dcfb9a9848db85ff6004049b81e0461291	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	72	131	0	0	0	0	8	211	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	tornado.escape	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	9	50.0	29.03	46.22641509433962	50.0	29.03	46.22641509433962	211	106	6771f2a37c6d9789fa5fffd1d37aa01964c367cf29f2e782c49792489c47c3af	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	49	57	0	0	0	0	105	211	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	tornado.escape	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	10	60.14	38.71	35.467980295566505	60.14	38.71	35.467980295566505	211	203	4f4b6beb5d298cc4e6eaef1f66ce7e369e3675f06644077c2f3b327f97bb7018	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	72	131	0	0	0	0	8	211	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	tornado.escape	4	invalid_python_syntax	cluster_invalid_python_syntax	strict_zero_cluster_generation_not_ok	False	False	False					0.0	0.0	0.0			9700fc10e1b395e1d8343ef35bd9ce0b02951a161e9ec71dee2ad753d655452f	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-4/status.json		False					False												
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_14f	tornado.escape	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	5	44.59	17.74	43.87755102040816	44.59	17.74	43.87755102040816	211	98	cf4706419d47ec1ba0e0613e9d0458e613fe124a6a02618769f70f8f1645f033	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_14f/run_0001/0014-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	43	55	0	0	0	0	113	211	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	tornado.escape	1	ok	ok	evaluated_coverage_and_mutation	True	True	True	11	65.19	42.86	36.199095022624434	65.19	42.86	36.199095022624434	251	221	7039940b70958b0461dc7c124b5733bc72800d0b227b31c06002824de780bee1	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-1/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	80	141	0	0	0	0	30	251	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	tornado.escape	2	ok	ok	evaluated_coverage_and_mutation	True	True	True	11	64.56	41.07	34.841628959276015	64.56	41.07	34.841628959276015	251	221	24c89969b4f9be9ebb8148161a7b6fb7035d0aaba10e7b66347bb6fbcbb545f4	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-2/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	77	144	0	0	0	0	30	251	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	tornado.escape	3	ok	ok	evaluated_coverage_and_mutation	True	True	True	9	51.27	21.43	44.44444444444444	51.27	21.43	44.44444444444444	251	117	d5e9b1081890c2d8c6864b852a334439933aa9a701347b77d7557ae8cc4b4f33	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-3/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	52	65	0	0	0	0	134	251	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	tornado.escape	4	ok	ok	evaluated_coverage_and_mutation	True	True	True	11	65.19	42.86	36.199095022624434	65.19	42.86	36.199095022624434	251	221	7039940b70958b0461dc7c124b5733bc72800d0b227b31c06002824de780bee1	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-4/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-4/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	80	141	0	0	0	0	30	251	True
cluster-safe-qwen3-coder-30b-official-ctx32k	tornado_4f	tornado.escape	5	ok	ok	evaluated_coverage_and_mutation	True	True	True	9	51.27	21.43	44.44444444444444	51.27	21.43	44.44444444444444	251	117	d5e9b1081890c2d8c6864b852a334439933aa9a701347b77d7557ae8cc4b4f33	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-5/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/tornado_4f/run_0001/0015-5/metrics/status.json	False					True	tool_completed	0	mutmut_stdout_summary_v5	52	65	0	0	0	0	134	251	True
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	youtube_dl.utils	1	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	23.39	5.966		23.39	5.966	0.0	1810	0	b0a87d5b8bbc020555f54fea8c8f89dd338b9a191ed7ca6dcfcefdc940d650e3	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-1/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-1/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1810	0	1810	False
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	youtube_dl.utils	2	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	5	23.78	6.534		23.78	6.534	0.0	1810	0	44e5da578321f52c4ca33e46cd14b00a655a9efa90e9a07265bb95c232e86d5a	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-2/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-2/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1810	0	1810	False
cluster-safe-qwen3-coder-30b-official-ctx32k	youtube-dl_35f	youtube_dl.utils	3	ok	mutation_no_checked_mutants	evaluated_coverage_only_mutation_no_checked	True	False	True	4	23.39	5.966		23.39	5.966	0.0	1810	0	56fa05c01dfbeb617be168b9c13c23b8223fd49b3608c16725ce8c2fed1edc4d	/home/jpaiva/projetos/bugsinpy_v5_cluster/bugsinpy_zero_shot_cluster_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-3/status.json	/home/jpaiva/projetos/bugsinpy_gpt4o/out/_eval_cluster_bugsinpy_v5_best_effort_retry/cluster-safe-qwen3-coder-30b-official-ctx32k/youtube-dl_35f/run_0001/0016-3/metrics/status.json	False					True	tool_completed	0	mutmut_results_lines	0	0	0	0	0	1810	0	1810	False
